"MSDIAL_OxPI","[M-H]-","1","2","3","4","5","6","7"
"MSDIAL_PI 18:0_20:4;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;UDASOUPIHZCIDW-BEPAKANMNA-N;C47H83O15P","917.53968","917.5397","299.2017","317.2122","241.0119","283.2635","297.0381","335.2228"
"MSDIAL_PI 18:0_20:4;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;YOCDSAAJVRZKPO-RMRKXKOXNA-N;C47H83O16P","933.53460","933.5346","315.1966","333.2072","241.0119","283.2635","297.0381","351.2177"
"MSDIAL_PI 18:0_20:4;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;NAXYJEUMONERFN-SZXPTWDZNA-N;C47H83O16P","933.53460","933.5346","333.2072","241.0119","283.2635","297.0381","351.2177","1"
"MSDIAL_PI 18:0_20:4;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;VCGPWBGAYUBXOZ-UJNQZSPMNA-N;C47H83O17P","949.52951","949.5295","331.1915","349.2021","241.0119","283.2635","297.0381","367.2126"
"MSDIAL_PI 18:0_20:4;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;RSJHYTDMKJUCIQ-SZXPTWDZNA-N;C47H83O17P","949.52951","949.5295","331.1915","349.2021","241.0119","283.2635","297.0381","367.2126"
"MSDIAL_PI 18:0_20:5;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;RNNQOKPIPFWEEX-OWUFSUKINA-N;C47H81O14P","899.52912","899.5291","299.2017","241.0119","283.2635","297.0381","317.2122","1"
"MSDIAL_PI 18:0_20:6;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;SAOPAIZGMIOVNG-GTJZUOQONA-N;C47H79O14P","897.51347","897.5135","241.0119","283.2635","297.0381","315.1966","1","1"
"MSDIAL_PI 18:0_20:5;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;JMICORYFRGYZNE-YDAWSWDDNA-N;C47H81O15P","915.52403","915.524","297.186","315.1966","241.0119","283.2635","297.0381","333.2071"
"MSDIAL_PI 18:0_20:5;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;NLCJVEQNJLCPKT-STPXBLHJNA-N;C47H81O16P","931.51895","931.5189","313.1809","331.1915","241.0119","283.2635","297.0381","349.2021"
"MSDIAL_PI 18:0_20:5;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;VWVOTMNTNMPZPX-UJNQZSPMNA-N;C47H81O16P","931.51895","931.5189","331.1915","241.0119","283.2635","297.0381","349.2021","1"
"MSDIAL_PI 18:0_20:5;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;RMZQGYMBHUYMQH-UJNQZSPMNA-N;C47H81O17P","947.51386","947.5139","329.1758","347.1864","241.0119","283.2635","297.0381","365.197"
"MSDIAL_PI 18:0_22:5;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;VGRCHYBKDQOXER-GCHHYRJUNA-N;C49H83O14P","925.54477","925.5448","241.0119","283.2635","297.0381","343.2279","1","1"
"MSDIAL_PI 18:0_22:5;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;TUKAHVINUSFWRR-GCHHYRJUNA-N;C49H85O15P","943.55533","943.5554","325.2173","343.2279","241.0119","283.2635","297.0381","361.2384"
"MSDIAL_PI 18:0_22:6;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;FMTAQBHNWQOEBG-JADASICXNA-N;C49H83O14P","925.54477","925.5448","325.2173","241.0119","283.2635","297.0381","343.2279","1"
"MSDIAL_PI 18:0_22:6;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;BYMHUPXWACFMHL-MOPCUWBDNA-N;C49H83O15P","941.53968","941.5397","323.2017","341.2122","241.0119","283.2635","297.0381","359.2228"
"MSDIAL_PI 18:0_22:6;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;MKPQHGXTTOLCLJ-ASAZBHDUNA-N;C49H83O16P","957.53460","957.5346","339.1966","357.2072","241.0119","283.2635","297.0381","375.2177"
"MSDIAL_PI 18:0_22:6;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;JXVDSKANTABWRL-ZREGQKFPNA-N;C49H83O17P","973.52951","973.5295","355.1915","373.2021","241.0119","283.2635","297.0381","391.2126"
"MSDIAL_PI 18:1_18:0;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCCCCCC(O)CCCCCC;IDNNUWDMIXBFQP-YPKPFQOONA-N;C45H85O14P","879.56042","879.5604","281.2486","241.0119","281.2479","297.0381","299.2592","1"
"MSDIAL_PI 18:1_18:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC1OC1CCCCCC;LDSXYAXIKCGQRN-YPKPFQOONA-N;C45H83O14P","877.54477","877.5448","241.0119","281.2479","297.0381","297.2435","1","1"
"MSDIAL_PI 18:1_18:0;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC(O)C(O)CCCCCC;NFZMQKPLMXRLMO-YPKPFQOONA-N;C45H85O15P","895.55533","895.5554","279.233","297.2435","241.0119","281.2479","297.0381","315.2541"
"MSDIAL_PI 18:1_18:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCCCC(O)C\C=C\CCCCC;BIJMZJIMFHKUPN-AQQHYSSFNA-N;C45H83O14P","877.54477","877.5448","279.233","241.0119","281.2479","297.0381","297.2435","1"
"MSDIAL_PI 18:1_18:2;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC;CBHDVDQXYQSTKO-NJZKSKOUNA-N;C45H81O14P","875.52912","875.5291","241.0119","281.2479","295.2279","297.0381","1","1"
"MSDIAL_PI 18:1_18:1;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/CC(O)C(O)CCCCC;LTEDHORAWDYFMT-NJZKSKOUNA-N;C45H83O15P","893.53968","893.5397","277.2173","295.2279","241.0119","281.2479","297.0381","313.2384"
"MSDIAL_PI 18:1_18:1;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCCC(O)\C=C\C(O)C(O)CCCCC;NNHXYVFRCVYJNX-JOWYLZJINA-N;C45H83O16P","909.53460","909.5346","293.2122","311.2228","241.0119","281.2479","297.0381","329.2333"
"MSDIAL_PI 18:1_18:2;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C=C/C(O)CCCCC;ZIJTZBSRQDRWFX-DYMQBEGYNA-N;C45H81O14P","875.52912","875.5291","277.2173","241.0119","281.2479","295.2279","297.0381","1"
"MSDIAL_PI 18:1_18:2;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/C=C/C(CCCCC)OO;BLODYYVFVQUDAS-DYMQBEGYNA-N;C45H81O15P","891.52403","891.524","275.2017","293.2122","241.0119","281.2479","297.0381","311.2228"
"MSDIAL_PI 18:1_18:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC;IYAPONJMLXNPGP-IOIIMZEGNA-N;C45H79O14P","873.51347","873.5135","275.2017","241.0119","281.2479","293.2122","297.0381","1"
"MSDIAL_PI 18:1_20:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/C=C\C(O)CCCCCCCC;GLIAEIJFYWGPJT-VMFFLXFSNA-N;C47H83O14P","901.54477","901.5448","303.233","241.0119","281.2479","297.0381","321.2435","1"
"MSDIAL_PI 18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C\CCCCC;KNOIMGOAKYSGJN-MJLGALKXNA-N;C47H81O14P","899.52912","899.5291","241.0119","281.2479","297.0381","319.2279","1","1"
"MSDIAL_PI 18:1_20:3;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/C\C=C/CC(O)C(O)C\C=C\CCCCC;KAABBWOXTNCZFR-MJLGALKXNA-N;C47H83O15P","917.53968","917.5397","301.2173","319.2279","241.0119","281.2479","297.0381","337.2384"
"MSDIAL_PI 18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C\CC(O)\C=C/C1OC1C\C=C\CCCCC;WFVZROJRKULMAQ-NWOGAEAKNA-N;C47H81O15P","915.52403","915.524","317.2122","241.0119","281.2479","297.0381","335.2228","1"
"MSDIAL_PI 18:1_20:3;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;ZCIKIVISKMVTBR-NVZWZELQNA-N;C47H83O16P","933.53460","933.5346","317.2122","335.2228","241.0119","281.2479","297.0381","353.2333"
"MSDIAL_PI 18:1_20:3;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;NCLHUBVDNBVZGM-NVZWZELQNA-N;C47H83O17P","949.52951","949.5295","333.2072","351.2177","241.0119","281.2479","297.0381","369.2283"
"MSDIAL_PI 18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;NCXHPDOTBWJTJP-WORVPQLHNA-N;C47H81O14P","899.52912","899.5291","301.2173","241.0119","281.2479","297.0381","319.2279","1"
"MSDIAL_PI 18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;MJZSYWGJAIVJNJ-RPCPPZPENA-N;C47H79O14P","897.51347","897.5135","241.0119","281.2479","297.0381","317.2122","1","1"
"MSDIAL_PI 18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;BYTISEFWVWMXTA-OLMYAEMSNA-N;C47H81O15P","915.52403","915.524","299.2017","317.2122","241.0119","281.2479","297.0381","335.2228"
"MSDIAL_PI 18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;QZEBIUIJDJQZLT-OMWHUOSANA-N;C47H81O16P","931.51895","931.5189","315.1966","333.2072","241.0119","281.2479","297.0381","351.2177"
"MSDIAL_PI 18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;LLSPUIWEEGLQOM-NVZWZELQNA-N;C47H81O16P","931.51895","931.5189","333.2072","241.0119","281.2479","297.0381","351.2177","1"
"MSDIAL_PI 18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;ZWHZMLOHUVSBDA-GDXSYRPPNA-N;C47H81O17P","947.51386","947.5139","331.1915","349.2021","241.0119","281.2479","297.0381","367.2126"
"MSDIAL_PI 18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;FRQBQDNYNWBWML-NVZWZELQNA-N;C47H81O17P","947.51386","947.5139","331.1915","349.2021","241.0119","281.2479","297.0381","367.2126"
"MSDIAL_PI 18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;PNVBOKNIJLQPAZ-VXRXEZPMNA-N;C47H79O14P","897.51347","897.5135","299.2017","241.0119","281.2479","297.0381","317.2122","1"
"MSDIAL_PI 18:1_20:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;MLHYOMOLSDIZHJ-IIUMCHFENA-N;C47H77O14P","895.49782","895.4978","241.0119","281.2479","297.0381","315.1966","1","1"
"MSDIAL_PI 18:1_20:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;IAFNPVNPOYQKIK-UVAMHGQCNA-N;C47H79O15P","913.50838","913.5084","297.186","315.1966","241.0119","281.2479","297.0381","333.2071"
"MSDIAL_PI 18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;NWTBYAUHJMHHNF-MILNSGKFNA-N;C47H79O16P","929.50330","929.5033","313.1809","331.1915","241.0119","281.2479","297.0381","349.2021"
"MSDIAL_PI 18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;ONMUGVKNOYXURO-GDXSYRPPNA-N;C47H79O16P","929.50330","929.5033","331.1915","241.0119","281.2479","297.0381","349.2021","1"
"MSDIAL_PI 18:1_20:5;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;RWFATANWSXAAOL-GDXSYRPPNA-N;C47H79O17P","945.49821","945.4982","329.1758","347.1864","241.0119","281.2479","297.0381","365.197"
"MSDIAL_PI 18:1_22:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;QUHGNPNRNFZZSR-PEOSMMRSNA-N;C49H81O14P","923.52912","923.5291","241.0119","281.2479","297.0381","343.2279","1","1"
"MSDIAL_PI 18:1_22:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;PBAJLUFMIBHLQA-PEOSMMRSNA-N;C49H83O15P","941.53968","941.5397","325.2173","343.2279","241.0119","281.2479","297.0381","361.2384"
"MSDIAL_PI 18:1_22:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;ZCFKQAKAWDQJGH-BCNWTOFYNA-N;C49H81O14P","923.52912","923.5291","325.2173","241.0119","281.2479","297.0381","343.2279","1"
"MSDIAL_PI 18:1_22:6;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;INKFFILOUZHCLC-GKBARTFCNA-N;C49H81O15P","939.52403","939.524","323.2017","341.2122","241.0119","281.2479","297.0381","359.2228"
"MSDIAL_PI 18:1_22:6;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;FEKFXKHYDZPASC-UPMUWLQGNA-N;C49H81O16P","955.51895","955.5189","339.1966","357.2072","241.0119","281.2479","297.0381","375.2177"
"MSDIAL_PI 18:1_22:6;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;IDEJQVBVZOVMNP-NSDJFGTHNA-N;C49H81O17P","971.51386","971.5139","355.1915","373.2021","241.0119","281.2479","297.0381","391.2126"
